..\..\datasets\animals\data_resized\Bear\0.jpg,Bear
..\..\datasets\animals\data_resized\Bear\1.jpg,Bear
..\..\datasets\animals\data_resized\Bear\2.jpg,Bear
..\..\datasets\animals\data_resized\Bear\3.jpg,Bear
..\..\datasets\animals\data_resized\Bear\4.jpg,Bear
..\..\datasets\animals\data_resized\Bear\5.jpg,Bear
..\..\datasets\animals\data_resized\Bear\6.jpg,Bear
..\..\datasets\animals\data_resized\Bear\7.jpg,Bear
..\..\datasets\animals\data_resized\Bear\8.jpg,Bear
..\..\datasets\animals\data_resized\Bear\9.jpg,Bear
..\..\datasets\animals\data_resized\Bear\10.jpg,Bear
..\..\datasets\animals\data_resized\Bear\11.jpg,Bear
..\..\datasets\animals\data_resized\Bear\12.jpg,Bear
..\..\datasets\animals\data_resized\Bear\13.jpg,Bear
..\..\datasets\animals\data_resized\Bear\14.jpg,Bear
..\..\datasets\animals\data_resized\Bear\15.jpg,Bear
..\..\datasets\animals\data_resized\Bear\16.jpg,Bear
..\..\datasets\animals\data_resized\Bear\17.jpg,Bear
..\..\datasets\animals\data_resized\Bear\18.jpg,Bear
..\..\datasets\animals\data_resized\Bear\19.jpg,Bear
..\..\datasets\animals\data_resized\Bear\20.jpg,Bear
..\..\datasets\animals\data_resized\Bear\21.jpg,Bear
..\..\datasets\animals\data_resized\Bear\22.jpg,Bear
..\..\datasets\animals\data_resized\Bear\23.jpg,Bear
..\..\datasets\animals\data_resized\Bear\24.jpg,Bear
..\..\datasets\animals\data_resized\Bear\25.jpg,Bear
..\..\datasets\animals\data_resized\Bear\26.jpg,Bear
..\..\datasets\animals\data_resized\Bear\27.jpg,Bear
..\..\datasets\animals\data_resized\Bear\28.jpg,Bear
..\..\datasets\animals\data_resized\Bear\29.jpg,Bear
..\..\datasets\animals\data_resized\Bear\30.jpg,Bear
..\..\datasets\animals\data_resized\Bear\31.jpg,Bear
..\..\datasets\animals\data_resized\Bear\32.jpg,Bear
..\..\datasets\animals\data_resized\Bear\33.jpg,Bear
..\..\datasets\animals\data_resized\Bear\34.jpg,Bear
..\..\datasets\animals\data_resized\Bear\35.jpg,Bear
..\..\datasets\animals\data_resized\Bear\36.jpg,Bear
..\..\datasets\animals\data_resized\Bear\37.jpg,Bear
..\..\datasets\animals\data_resized\Bear\38.jpg,Bear
..\..\datasets\animals\data_resized\Bear\39.jpg,Bear
..\..\datasets\animals\data_resized\Bear\40.jpg,Bear
..\..\datasets\animals\data_resized\Bear\41.jpg,Bear
..\..\datasets\animals\data_resized\Bear\42.jpg,Bear
..\..\datasets\animals\data_resized\Bear\43.jpg,Bear
..\..\datasets\animals\data_resized\Bear\44.jpg,Bear
..\..\datasets\animals\data_resized\Bear\45.jpg,Bear
..\..\datasets\animals\data_resized\Bear\46.jpg,Bear
..\..\datasets\animals\data_resized\Bear\47.jpg,Bear
..\..\datasets\animals\data_resized\Bear\48.jpg,Bear
..\..\datasets\animals\data_resized\Bear\49.jpg,Bear
..\..\datasets\animals\data_resized\Bear\50.jpg,Bear
..\..\datasets\animals\data_resized\Bear\51.jpg,Bear
..\..\datasets\animals\data_resized\Bear\52.jpg,Bear
..\..\datasets\animals\data_resized\Bear\53.jpg,Bear
..\..\datasets\animals\data_resized\Bear\54.jpg,Bear
..\..\datasets\animals\data_resized\Bear\55.jpg,Bear
..\..\datasets\animals\data_resized\Bear\56.jpg,Bear
..\..\datasets\animals\data_resized\Bear\57.jpg,Bear
..\..\datasets\animals\data_resized\Bear\58.jpg,Bear
..\..\datasets\animals\data_resized\Bear\59.jpg,Bear
..\..\datasets\animals\data_resized\Bear\60.jpg,Bear
..\..\datasets\animals\data_resized\Bear\61.jpg,Bear
..\..\datasets\animals\data_resized\Bear\62.jpg,Bear
..\..\datasets\animals\data_resized\Bear\63.jpg,Bear
..\..\datasets\animals\data_resized\Bear\64.jpg,Bear
..\..\datasets\animals\data_resized\Bear\65.jpg,Bear
..\..\datasets\animals\data_resized\Bear\66.jpg,Bear
..\..\datasets\animals\data_resized\Bear\67.jpg,Bear
..\..\datasets\animals\data_resized\Bear\68.jpg,Bear
..\..\datasets\animals\data_resized\Bear\69.jpg,Bear
..\..\datasets\animals\data_resized\Bear\70.jpg,Bear
..\..\datasets\animals\data_resized\Bear\71.jpg,Bear
..\..\datasets\animals\data_resized\Bear\72.jpg,Bear
..\..\datasets\animals\data_resized\Bear\73.jpg,Bear
..\..\datasets\animals\data_resized\Bear\74.jpg,Bear
..\..\datasets\animals\data_resized\Bear\75.jpg,Bear
